Employee Code,First Name,Middle Name,Last Name,Date of Birth,Gender,Email Address,Phone Number,Emergency Contact,Address,Highest Degree,Field of Study,Relation With Employee,Relation Contact,Date of Join,Job Title,Department,Employment Type,Monthly Salary,Annual CTC,Pay Grade,Bonus,Benefits,Total Benefit Cost,Budget Allocation,Final Payout,Employee Satisfaction,Engagement Score,Performance
E10827,Tara,Suhana,Sen,1970-04-14,Female,tara.sen@gmail.com,9503342413,9761534450,"H.No. 50
Malhotra Ganj, Ulhasnagar, Andhra Pradesh, 135307, India",Bachelor's,Engineering,Father,9388989923,2019-11-15,QA Engineer,Engineering,Full-time,75508.23,906098.76,C,75508.23,"Stock Options, Retirement Plan, Remote Work",27000,960000,1008606.99,1.46,3.82,2.89
E10828,Inaaya ,Ryan,Kant,1991-12-23,Female,inaaya .kant@gmail.com,9525428606,9267455622,"H.No. 325, Gandhi Street, Dharmavaram, Uttarakhand, 741321, India",PhD,Sales,Mother,9806248479,2015-04-10,Sales Executive,Sales,Full-time,52604.85,631258.2,C,52604.85,"Gym Membership, Stock Options, Retirement Plan, Paid Time Off, Education Assistance, Travel Allowance",46000,720000,729863.0499999999,3.28,2.65,3.22
E10829,Faiyaz,Aarav,Luthra,1984-12-20,Female,faiyaz.luthra@gmail.com,9421686083,9174223290,"H.No. 40, Brahmbhatt Nagar, Salem, Karnataka, 459258, India",Bachelor's,Computer Science,Father,9237075875,2024-07-23,Software Engineer,Engineering,Intern,19626.15,235513.80000000002,D,19626.15,"Travel Allowance, Education Assistance",13000,240000,268139.95,3.95,3.68,2.49
E10830,Neelofar,Zaina,Kothari,1991-12-21,Female,neelofar.kothari@gmail.com,9720020119,9267125859,"92, Dhillon Circle, Giridih, Bihar, 625780, India",PhD,Engineering,Uncle,9336694765,2024-07-06,DevOps Engineer,Engineering,Intern,19573.91,234886.91999999998,D,19573.91,"Education Assistance, Travel Allowance",13000,240000,267460.82999999996,2.76,3.32,4.49
E10831,Navya,Chirag,Kale,1992-07-13,Female,navya.kale@gmail.com,9626415684,9529858350,"41/07
Sarin Chowk, Karaikudi, Uttarakhand, 895997, India",Master's,Business Administration,Father,9014013045,2023-05-23,HR Manager,HR,Part-time,59278.4,711340.8,C,59278.4,"Paid Time Off, Remote Work, Travel Allowance",13000,720000,783619.2000000001,4.08,2.33,3.62
E10832,Raghav,Keya,Mand,1975-10-21,Female,raghav.mand@gmail.com,9001608140,9403401592,"64/464
Lata Nagar, Salem, Madhya Pradesh, 305669, India",Master's,Marketing,Sister,9820423916,2019-07-05,Marketing Manager,Marketing,Part-time,51265.29,615183.48,C,51265.29,"Remote Work, Travel Allowance, Paid Time Off",13000,720000,679448.77,4.46,2.63,3.85
E10833,Krish,Siya,Borde,1989-11-07,Female,krish.borde@gmail.com,9932774385,9187935029,"H.No. 97
Iyer Marg, Tirunelveli, West Bengal, 901439, India",Master's,Finance,Uncle,9644930321,2021-06-28,Controller,Finance,Full-time,99466.81,1193601.72,B,99466.81,"Retirement Plan, Remote Work, Stock Options, Paid Time Off, Travel Allowance",38000,1200000,1331068.53,3.18,2.59,4.62
E10834,Drishya,Ivan,Dhar,1980-08-05,Female,drishya.dhar@gmail.com,9338310745,9983945140,"15, Basak Nagar, Bongaigaon, Sikkim, 713366, India",Master's,Engineering,Aunty,9718410226,2021-11-11,Software Engineer,Engineering,Full-time,93996.13,1127953.56,B,93996.13,"Travel Allowance, Stock Options, Paid Time Off, Remote Work, Retirement Plan, Free Meals, Gym Membership",43000,1200000,1264949.69,3.72,3.66,4.29
E10835,Keya,Kismat,Soni,1982-03-23,Female,keya.soni@gmail.com,9274506757,9229586690,"32/869, Badal Chowk, Rajkot, Tamil Nadu, 616084, India",Master's,Business Administration,Aunty,9035173336,2021-01-21,HR Manager,HR,Part-time,51908.26,622899.12,C,51908.26,Travel Allowance,6000,720000,680807.38,2.49,3.54,4.43
E10836,Bhamini,Anya,Master,1981-07-28,Female,bhamini.master@gmail.com,9949668745,9872607081,"98
Agarwal Nagar, Rewa, Assam, 107331, India",Master's,Computer Science,Brother,9504617282,2017-11-30,System Architect,Engineering,Part-time,51591.96,619103.52,C,51591.96,Travel Allowance,6000,720000,676695.48,4.42,1.94,4.53
E10837,Pihu,Vanya,Bhasin,1996-11-30,Female,pihu.bhasin@gmail.com,9066954566,9512831051,"201, Manne Chowk, Nagpur, Arunachal Pradesh, 927639, India",Master's,Marketing,Mother,9216873395,2024-08-05,SEO Specialist,Marketing,Contract,59366.76,712401.12,C,59366.76,"Travel Allowance, Health Insurance",18000,720000,789767.88,1.75,1.28,2.14
E10838,Faiyaz,Tiya,Vala,1993-12-10,Female,faiyaz.vala@gmail.com,9774588098,9030872902,"879, Contractor Road, Silchar, Madhya Pradesh, 556416, India",PhD,Computer Science,Mother,9440125129,2024-05-03,QA Engineer,Engineering,Intern,15078.06,180936.72,D,15078.06,Education Assistance,7000,216000,203014.78,4.02,1.85,2.88
E10839,Oorja,Akarsh,Upadhyay,1972-11-29,Female,oorja.upadhyay@gmail.com,9218149735,9062293698,"85/567, Vora Street, North Dumdum, Chhattisgarh, 126238, India",PhD,Business Administration,Brother,9150143997,2024-02-28,HR Coordinator,HR,Intern,15214.3,182571.59999999998,D,15214.3,"Education Assistance, Travel Allowance",13000,216000,210785.89999999997,4.55,2.06,3.43
E10840,Lavanya,Samar,Bahl,1973-04-05,Female,lavanya.bahl@gmail.com,9233585726,9366642437,"18
Bala, Solapur, Nagaland, 535512, India",Bachelor's,Marketing,Brother,9073818797,2015-05-01,Brand Manager,Marketing,Full-time,96213.38,1154560.56,B,96213.38,"Paid Time Off, Health Insurance, Gym Membership, Free Meals, Remote Work, Education Assistance, Retirement Plan, Travel Allowance",52000,1200000,1302773.94,3.05,2.34,4.92
E10841,Riya,Taimur,Koshy,2001-08-23,Female,riya.koshy@gmail.com,9609416548,9536480877,"98/36
Shukla Chowk, Sambalpur, Haryana, 855180, India",Bachelor's,Marketing,Brother,9974712898,2020-08-02,Content Strategist,Marketing,Part-time,47825.65,573907.8,D,47825.65,"Remote Work, Travel Allowance, Paid Time Off",13000,600000,634733.4500000001,4.59,4.53,2.1
E10842,Kavya,Keya,Kara,2004-04-03,Female,kavya.kara@gmail.com,9882309015,9010506241,"45
Ahuja Nagar, Karawal Nagar, Maharashtra, 408153, India",PhD,Computer Science,Mother,9821927470,2019-04-09,Software Engineer,Engineering,Part-time,42643.25,511719.0,D,42643.25,Remote Work,2000,600000,556362.25,3.37,1.84,3.13
E10843,Amani,Tiya,Chauhan,1974-11-04,Female,amani.chauhan@gmail.com,9060799555,9525151502,"H.No. 61
Seshadri Circle, Mirzapur, Karnataka, 837228, India",PhD,Computer Science,Mother,9025865200,2016-10-28,QA Engineer,Engineering,Full-time,77282.77,927393.24,C,77282.77,"Remote Work, Free Meals, Paid Time Off",9000,960000,1013676.01,1.2,3.1,2.88
E10844,Seher,Divyansh,Tella,1974-02-22,Female,seher.tella@gmail.com,9774889726,9539118221,"H.No. 66
Lalla Chowk, Chandigarh, Meghalaya, 506434, India",PhD,Engineering,Brother,9330709877,2023-09-20,Software Engineer,Engineering,Contract,71540.88,858490.56,C,71540.88,"Health Insurance, Travel Allowance",18000,900000,948031.4400000001,3.24,1.81,4.72
E10845,Nitya,Mahika,Chandran,1971-07-10,Female,nitya.chandran@gmail.com,9903232680,9096753259,"832
Dhaliwal Road, Nellore, Himachal Pradesh, 634094, India",Master's,Finance,Father,9033410566,2015-12-01,Accountant,Finance,Part-time,28957.21,347486.52,D,28957.21,"Paid Time Off, Travel Allowance, Remote Work",13000,360000,389443.73000000004,1.68,2.78,4.33
E10846,Tejas,Aaina,Hayre,1999-01-14,Female,tejas.hayre@gmail.com,9536522515,9676581299,"13/50, Rau Nagar, Gopalpur, Karnataka, 908485, India",Bachelor's,Marketing,Uncle,9385339563,2023-11-29,Content Strategist,Marketing,Part-time,40662.38,487948.55999999994,D,40662.38,"Paid Time Off, Travel Allowance, Remote Work",13000,600000,541610.94,3.33,1.22,4.58
E10847,Oorja,Sara,Sahota,1977-11-11,Female,oorja.sahota@gmail.com,9715477971,9504759122,"81
Khatri Road, Sri Ganganagar, Himachal Pradesh, 301729, India",Master's,Marketing,Aunty,9331320237,2018-07-05,SEO Specialist,Marketing,Part-time,39139.5,469674.0,D,39139.5,"Paid Time Off, Remote Work, Travel Allowance",13000,480000,521813.5,1.9,3.83,3.79
E10848,Pihu,Saanvi,Ray,2005-10-09,Female,pihu.ray@gmail.com,9292954248,9977044710,"H.No. 306
Brar Path, Nangloi Jat, Rajasthan, 310332, India",Bachelor's,Marketing,Aunty,9730052564,2024-02-18,Marketing Manager,Marketing,Contract,80610.52,967326.24,B,80610.52,"Travel Allowance, Remote Work, Health Insurance",20000,1080000,1067936.76,2.69,2.59,4.13
E10849,Vanya,Lakshay,Bawa,1981-03-08,Female,vanya.bawa@gmail.com,9512401117,9575985930,"54/453
Chhabra Road, Jhansi, Arunachal Pradesh, 882377, India",PhD,Marketing,Sister,9638010035,2024-04-07,Brand Manager,Marketing,Intern,19411.65,232939.80000000002,D,19411.65,Education Assistance,7000,240000,259351.45,2.65,3.12,3.14
E10850,Anahita,Kimaya,Kalla,1974-03-10,Female,anahita.kalla@gmail.com,9203679703,9968868212,"82/555, Deol Zila, Bhusawal, Manipur, 472052, India",Bachelor's,Sales,Father,9197663933,2024-05-21,Account Manager,Sales,Contract,71736.87,860842.44,C,71736.87,"Travel Allowance, Health Insurance",18000,900000,950579.3099999999,1.04,2.92,2.48
E10851,Saksham,Taimur,Shanker,1974-08-02,Female,saksham.shanker@gmail.com,9213109217,9520487506,"76, Ghosh Street, Thane, Karnataka, 573777, India",Master's,Engineering,Sister,9312466905,2024-03-09,DevOps Engineer,Engineering,Intern,19603.81,235245.72000000003,D,19603.81,Travel Allowance,6000,240000,260849.53000000003,4.63,4.24,3.83
E10852,Manikya,Samaira,Lad,1968-10-20,Female,manikya.lad@gmail.com,9342339730,9283681622,"66/076
Sheth Street, Ajmer, Goa, 309751, India",Master's,Business Administration,Father,9679955729,2023-09-18,HR Specialist,HR,Contract,34200.87,410410.44000000006,D,34200.87,"Remote Work, Travel Allowance",8000,480000,452611.31000000006,1.86,4.75,2.78
E10853,Kartik,Vardaniya,Chana,1974-11-24,Female,kartik.chana@gmail.com,9637621101,9340106724,"H.No. 248
Wason Marg, Purnia, Tripura, 047828, India",PhD,Engineering,Mother,9527091832,2016-02-21,Software Engineer,Engineering,Full-time,98906.3,1186875.6,B,98906.3,"Remote Work, Gym Membership, Health Insurance, Free Meals",19000,1200000,1304781.9000000001,2.79,4.83,2.85
E10854,Nishith,Suhana,Randhawa,1985-12-24,Female,nishith.randhawa@gmail.com,9023439483,9679743693,"919
Venkatesh Path, Sambhal, Bihar, 417217, India",PhD,Marketing,Brother,9321593951,2015-05-11,SEO Specialist,Marketing,Part-time,33111.79,397341.48,D,33111.79,"Travel Allowance, Paid Time Off, Remote Work",13000,480000,443453.26999999996,2.32,3.14,2.33
E10855,Myra,Devansh,Kade,1975-06-17,Female,myra.kade@gmail.com,9217615056,9101050723,"15
Hegde Street, Solapur, Sikkim, 802713, India",Master's,Finance,Father,9618557142,2024-02-03,Finance Manager,Finance,Part-time,52542.09,630505.08,C,52542.09,Remote Work,2000,720000,685047.1699999999,1.06,1.08,2.39
E10856,Pranay,Devansh,Sandhu,1996-11-27,Female,pranay.sandhu@gmail.com,9472030542,9333647088,"70/877
Badami Street, Bhalswa Jahangir Pur, Kerala, 352338, India",Master's,Engineering,Brother,9337161328,2024-06-04,QA Engineer,Engineering,Intern,15715.03,188580.36000000002,D,15715.03,"Travel Allowance, Education Assistance",13000,216000,217295.39,1.07,1.17,4.17
E10857,Lakshit,Tejas,Sridhar,1973-01-19,Female,lakshit.sridhar@gmail.com,9978400063,9513318536,"26/505, Vig Path, Unnao, Goa, 583912, India",Master's,Business Administration,Uncle,9487470038,2023-03-09,HR Coordinator,HR,Contract,53136.47,637637.64,C,53136.47,"Health Insurance, Travel Allowance, Remote Work",20000,720000,710774.11,4.5,2.91,3.99
E10858,Advik,Dishani,Kunda,1986-09-04,Female,advik.kunda@gmail.com,9973946002,9327948474,"97/68, Chatterjee Chowk, Ballia, Rajasthan, 130384, India",Master's,Finance,Uncle,9386915471,2023-09-08,Accountant,Finance,Contract,33758.76,405105.12,D,33758.76,"Remote Work, Health Insurance, Travel Allowance",20000,480000,458863.88,3.19,1.71,2.28
E10859,Vanya,Jayan,Loke,2003-10-21,Female,vanya.loke@gmail.com,9347957244,9595045413,"87/92, Wali Ganj, Coimbatore, Gujarat, 373053, India",PhD,Business Administration,Father,9760797342,2020-03-31,Recruiter,HR,Part-time,49672.26,596067.12,D,49672.26,"Travel Allowance, Paid Time Off",11000,600000,656739.38,4.97,1.0,2.81
E10860,Jhanvi,Ishita,Uppal,1989-10-31,Female,jhanvi.uppal@gmail.com,9397072406,9576664610,"48/37
Brahmbhatt, Srikakulam, Haryana, 826153, India",Bachelor's,Computer Science,Mother,9442112043,2024-01-31,System Architect,Engineering,Contract,76443.57,917322.8400000001,C,76443.57,"Health Insurance, Remote Work, Travel Allowance",20000,1080000,1013766.4100000001,3.87,4.63,2.43
E10861,Saira,Saksham,Mall,1987-10-21,Female,saira.mall@gmail.com,9705776936,9336377740,"34/744
Cheema Zila, Bahraich, Himachal Pradesh, 887206, India",Master's,Marketing,Father,9154053425,2021-10-14,Marketing Manager,Marketing,Full-time,136243.91,1634926.92,A,136243.91,"Remote Work, Stock Options, Education Assistance",19000,1800000,1790170.8299999998,2.47,1.22,2.21
E10862,Vardaniya,Vaibhav,Atwal,2000-09-29,Female,vardaniya.atwal@gmail.com,9509205343,9888533432,"82/28
Jani Marg, Raipur, West Bengal, 971708, India",Bachelor's,Business Administration,Brother,9611955992,2024-04-27,HR Manager,HR,Contract,83067.8,996813.6000000001,B,83067.8,Remote Work,2000,1080000,1081881.4000000001,2.98,3.97,3.53
E10863,Mamooty,Aarush,Sha,1976-02-12,Female,mamooty.sha@gmail.com,9549787715,9703029242,"40/82, Goda Chowk, Chandigarh, Arunachal Pradesh, 596101, India",PhD,Engineering,Father,9477914757,2024-05-28,QA Engineer,Engineering,Intern,15039.81,180477.72,D,15039.81,Travel Allowance,6000,216000,201517.53,3.37,4.13,2.48
E10864,Raunak,Ryan,Sem,1980-09-23,Female,raunak.sem@gmail.com,9624524328,9414733140,"92/674, Mahajan Nagar, Orai, Assam, 233428, India",Bachelor's,Business Administration,Mother,9175208928,2023-02-22,HR Specialist,HR,Contract,35980.29,431763.48,D,35980.29,Travel Allowance,6000,480000,473743.76999999996,3.5,1.63,4.47
E10865,Pranay,Ahana ,Raja,1983-10-18,Female,pranay.raja@gmail.com,9008202255,9058777258,"H.No. 299
Viswanathan Path, Gopalpur, Rajasthan, 884182, India",PhD,Sales,Sister,9277347426,2019-02-20,Sales Executive,Sales,Full-time,52045.9,624550.8,C,52045.9,Health Insurance,12000,720000,688596.7000000001,4.33,1.45,2.56
E10866,Eshani,Tarini,Chanda,1976-01-28,Female,eshani.chanda@gmail.com,9395261903,9501672588,"81/11, Hora Ganj, Berhampore, Kerala, 715641, India",Master's,Finance,Father,9161843928,2024-05-08,Financial Analyst,Finance,Intern,16323.96,195887.52,D,16323.96,"Travel Allowance, Education Assistance",13000,216000,225211.47999999998,4.95,2.65,3.2
E10867,Yakshit,Vaibhav,Khare,1979-09-09,Female,yakshit.khare@gmail.com,9582828176,9037939862,"55/52
Kulkarni Nagar, Rourkela, Sikkim, 583717, India",PhD,Marketing,Mother,9544293266,2019-11-21,Marketing Manager,Marketing,Part-time,57486.05,689832.6000000001,C,57486.05,"Remote Work, Paid Time Off, Travel Allowance",13000,720000,760318.6500000001,2.32,3.12,4.71
E10868,Renee,Prisha,Garg,1980-05-06,Female,renee.garg@gmail.com,9291865761,9205456835,"H.No. 98
Bahri, Malda, Assam, 083890, India",Master's,Computer Science,Aunty,9730775546,2023-12-02,DevOps Engineer,Engineering,Contract,68295.14,819541.6799999999,C,68295.14,"Travel Allowance, Health Insurance, Remote Work",20000,900000,907836.82,1.33,1.83,4.83
E10869,Hunar,Vidur,Vala,1990-06-12,Female,hunar.vala@gmail.com,9882446944,9305455808,"H.No. 802, Kashyap Zila, Kakinada, Gujarat, 668553, India",Bachelor's,Marketing,Sister,9764093800,2017-11-10,Marketing Manager,Marketing,Part-time,55280.66,663367.92,C,55280.66,"Remote Work, Paid Time Off, Travel Allowance",13000,720000,731648.5800000001,4.01,2.43,3.81
E10870,Keya,Nakul,Kale,1988-04-05,Female,keya.kale@gmail.com,9955893836,9432632082,"74/533
Buch Street, Deoghar, Punjab, 081206, India",PhD,Marketing,Mother,9667933084,2024-06-21,Brand Manager,Marketing,Intern,18450.8,221409.59999999998,D,18450.8,Education Assistance,7000,240000,246860.39999999997,4.66,1.19,4.31
E10871,Yuvraj ,Jayan,Krishna,1999-12-20,Female,yuvraj .krishna@gmail.com,9044782921,9556660154,"H.No. 093
Goda Circle, Haldia, Odisha, 504978, India",Master's,Sales,Brother,9798968062,2015-12-28,Sales Manager,Sales,Part-time,52229.41,626752.92,C,52229.41,"Travel Allowance, Remote Work, Paid Time Off",13000,720000,691982.3300000001,4.04,4.96,2.05
E10872,Nayantara,Baiju,Sangha,1973-10-19,Female,nayantara.sangha@gmail.com,9533820469,9483651454,"H.No. 433
Kaul Marg, Jamnagar, Telangana, 984910, India",Bachelor's,Finance,Mother,9946723587,2022-09-11,Finance Manager,Finance,Part-time,59472.42,713669.04,C,59472.42,Paid Time Off,5000,720000,778141.4600000001,1.24,2.65,4.25
E10873,Piya,Neysa,Golla,1973-12-05,Female,piya.golla@gmail.com,9298817811,9552735998,"70, Srivastava Nagar, Thrissur, Telangana, 955965, India",Bachelor's,Business Administration,Mother,9776256129,2024-06-07,HR Coordinator,HR,Intern,17052.34,204628.08000000002,D,17052.34,Education Assistance,7000,216000,228680.42,2.84,4.17,4.16
E10874,Misha,Shlok,Chandra,1989-02-21,Male,misha.chandra@gmail.com,9699383170,9874414714,"81/330, Sidhu Ganj, Nagaon, Tripura, 776216, India",Bachelor's,Marketing,Father,9863576692,2015-11-27,Marketing Manager,Marketing,Part-time,58331.24,699974.88,C,58331.24,"Travel Allowance, Remote Work",8000,720000,766306.12,3.36,3.13,4.69
E10875,Sana,Prerak,Char,1987-04-04,Female,sana.char@gmail.com,9552291419,9280588045,"69, Arya, Jalandhar, Punjab, 151069, India",Bachelor's,Engineering,Sister,9243029570,2018-09-28,DevOps Engineer,Engineering,Part-time,41142.33,493707.96,D,41142.33,"Travel Allowance, Paid Time Off",11000,600000,545850.29,2.36,2.5,3.84
E10876,Samar,Saksham,Sarin,1970-11-07,Female,samar.sarin@gmail.com,9227249350,9814409431,"H.No. 98
Dugal Ganj, Udupi, Uttarakhand, 665123, India",Bachelor's,Sales,Sister,9212915456,2024-08-01,Sales Manager,Sales,Contract,85597.81,1027173.72,B,85597.81,"Travel Allowance, Remote Work",8000,1080000,1120771.53,4.7,4.11,4.27
E10877,Mishti,Nitya,Sampath,1975-02-19,Female,mishti.sampath@gmail.com,9018064043,9376750829,"604
Bhakta Nagar, Arrah, Nagaland, 716937, India",Master's,Finance,Aunty,9597126583,2024-07-25,Financial Analyst,Finance,Intern,16776.18,201314.16,D,16776.18,Travel Allowance,6000,216000,224090.34,4.34,3.14,4.96
E10878,Nayantara,Miraya,Chawla,1971-02-13,Female,nayantara.chawla@gmail.com,9720699149,9990058681,"H.No. 26
Subramanian Road, Avadi, Haryana, 398847, India",PhD,Business Administration,Brother,9304722504,2023-02-24,Recruiter,HR,Contract,62582.91,750994.92,C,62582.91,"Travel Allowance, Remote Work",8000,900000,821577.8300000001,4.77,3.72,3.98
E10879,Mishti,Parinaaz,Banerjee,1991-07-29,Female,mishti.banerjee@gmail.com,9605926314,9353132012,"H.No. 486, Choudhry Road, Mira-Bhayandar, Chhattisgarh, 153588, India",Bachelor's,Business Administration,Sister,9595174031,2024-02-23,HR Specialist,HR,Contract,32638.97,391667.64,D,32638.97,"Health Insurance, Remote Work, Travel Allowance",20000,480000,444306.61,4.0,1.21,2.39
E10880,Aarush,Lagan,Som,1985-12-09,Female,aarush.som@gmail.com,9747553991,9598250937,"05/56, Chada Chowk, Aurangabad, Mizoram, 547383, India",Master's,Finance,Sister,9964725100,2024-04-06,Accountant,Finance,Contract,35124.6,421495.19999999995,D,35124.6,Travel Allowance,6000,480000,462619.79999999993,4.28,2.89,3.13
E10881,Raghav,Jayesh,Bath,1971-04-08,Female,raghav.bath@gmail.com,9806374673,9477833161,"80/74
Dixit Ganj, Loni, Andhra Pradesh, 920901, India",Bachelor's,Finance,Sister,9366769408,2024-03-28,Controller,Finance,Full-time,81645.14,979741.6799999999,B,81645.14,"Stock Options, Retirement Plan, Gym Membership, Health Insurance, Paid Time Off, Education Assistance",52000,1200000,1113386.8199999998,2.41,3.38,3.33
E10882,Pihu,Romil,Borde,1979-11-13,Female,pihu.borde@gmail.com,9161699692,9449560892,"H.No. 449
Chakrabarti Zila, Guntakal, Assam, 809024, India",PhD,Business Administration,Sister,9094960774,2022-02-06,HR Manager,HR,Full-time,104201.23,1250414.76,A,104201.23,"Paid Time Off, Stock Options, Health Insurance, Education Assistance, Free Meals, Travel Allowance",42000,1800000,1396615.99,1.38,4.46,3.45
E10883,Urvi,Rati,Chahal,1977-07-10,Female,urvi.chahal@gmail.com,9513791894,9193678324,"698
Arora Circle, Moradabad, Himachal Pradesh, 960478, India",Master's,Finance,Father,9771988995,2022-09-03,Accountant,Finance,Full-time,51193.19,614318.28,C,51193.19,"Health Insurance, Travel Allowance, Stock Options, Remote Work",30000,720000,695511.47,1.54,4.26,3.3
